state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Kedah,N.20 Sungai Limau,Sungai Limau,2,Ustaz Azizan Hj. Abd. Razak,16314,PAS,10882
Kedah,N.21 Guar Chempedak,Guar Chempedak,1,Mohd Afif Bin Abdullah,16315,PAS,4983
Kedah,N.21 Guar Chempedak,Guar Chempedak,2,Dato' Hj. Abd. Razak Bin Hashim,16316,BN,8949
Kedah,N.22 Gurun,Gurun,1,Beh Heng Seong,9363,BN,10748
Kedah,N.22 Gurun,Gurun,2,Tan Choy,16318,DAP,698
Kedah,N.22 Gurun,Gurun,3,Kalai Vanar,16319,PKR,3677
Kedah,N.23 Belantek,Belantek,1,Cikgu Salleh Ismail,16320,BN,7259
Kedah,N.23 Belantek,Belantek,2,Ust. Mohd Isa Shafie,15070,PAS,7310
Kedah,N.24 Jeneri,Jeneri,1,Penghulu Ismail Harun,16322,BN,8631
Kedah,N.24 Jeneri,Jeneri,2,Cikgu Yahya Abdullah,15071,PAS,7991
Kedah,N.25 Bukit Selambau,Bukit Selambau,1,Dato V Saravanan,15075,BN,14196
Kedah,N.25 Bukit Selambau,Bukit Selambau,2,Mustafa Khalid Bin Hanafi,16325,PKR,6501
Kedah,N.25 Bukit Selambau,Bukit Selambau,3,Gnanaguru A/L Ganisan,15085,DAP,2120
Kedah,N.26 Tanjong Dawai,Tanjong Dawai,1,Arzmi Bin Hamid,16327,BN,13111
Kedah,N.26 Tanjong Dawai,Tanjong Dawai,2,Dr Hamdan Mohamed Khalib,15073,PAS,7960
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,1,Ust. Shahabudin Hj. Jaafar,16329,PAS,9081
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,2,Dr Shuib Saedin,16330,BN,11742
Kedah,N.28 Bakar Arang,Bakar Arang,1,Johari Bin Abdul,2611,PKR,5305
Kedah,N.28 Bakar Arang,Bakar Arang,2,Soon Kok Wak,16332,BN,14204
Kedah,N.29 Sidam,Sidam,1,Lim Soo Nee,16333,PKR,4153
Kedah,N.29 Sidam,Sidam,2,Dato' Fong Chok Gin,15084,BN,10287
Kedah,N.30 Bayu,Bayu,1,Mohd Salleh Bin Yaacob,426,BN,12354
Kedah,N.30 Bayu,Bayu,2,Ustaz Taib Azamudden,16336,PAS,10568
Kedah,N.31 Kupang,Kupang,1,Cikgu Ismail Bin Abu Bakar,16337,BN,10571
Kedah,N.31 Kupang,Kupang,2,Ustaz Suhaimi Bin Ahmad,15088,PAS,9565
Kedah,N.32 Kuala Ketil,Kuala Ketil,1,Dato Abd Aziz Sheikh Fadzir,16339,BN,9323
Kedah,N.32 Kuala Ketil,Kuala Ketil,2,Cikgu Md. Zuki Bin Yusof,16340,PAS,8861
Kedah,N.33 Merbau Pulas,Merbau Pulas,1,Ustazah Siti Ashah Binti Ghazali,16341,PAS,6410
Kedah,N.33 Merbau Pulas,Merbau Pulas,2,Dato' Hj. Mohd. Hadzir Bin Hj. Ismail,16342,BN,13825
Kedah,N.34 Lunas,Lunas,1,S. Ganesan,15558,BN,13218
Kedah,N.34 Lunas,Lunas,2,Tian Chua,2789,PKR,8979
Kedah,N.35 Kulim,Kulim,1,Tang Fuie Wah,16345,PKR,6132
Kedah,N.35 Kulim,Kulim,2,Boey Chin Gan,3307,BN,13497
Kedah,N.36 Bandar Baharu,Bandar Baharu,1,Ustaz Yaakub Bin Hussin,15101,PAS,6874
Kedah,N.36 Bandar Baharu,Bandar Baharu,2,Datuk Azimi Daim,16348,BN,10752
